"Combination","SSD_BLUP","SSD_GBLUP"
"elim_1_6_7_9_10",19.6910204862745,16.1202971960581
"elim_1_6_8_9_10",19.6910204862745,15.5733049651884
"elim_1_7_8_9_10",18.1399690150365,15.0763971281273
"elim_2_3_4_5_6",20.9217958512419,15.2385265084192
"elim_2_3_4_5_7",20.0835207386774,16.6480351013308
"elim_2_3_4_5_8",20.0835207386774,16.0312656713412
"elim_2_3_4_5_9",20.4897922993223,14.3012227559424
"elim_2_3_4_5_10",19.9832247692951,14.8031284822613
"elim_2_3_4_6_7",21.2449221784977,17.4643156257247
"elim_2_3_4_6_8",21.2449221784977,17.1103179270006
"elim_2_3_4_6_9",21.6770361373307,15.1746792830666
"elim_2_3_4_6_10",22.5722322972209,16.3267146715886
"elim_2_3_4_7_8",20.3355745226391,18.1008194565164
"elim_2_3_4_7_9",20.6630714766956,16.7319424986292
"elim_2_3_4_7_10",20.4174354890255,17.5397256986127
"elim_2_3_4_8_9",20.6630714766956,16.2218526185464
"elim_2_3_4_8_10",20.4174354890255,16.6498582281793
"elim_2_3_4_9_10",20.7765258552856,14.6808945049165
"elim_2_3_5_6_7",22.2504357376109,16.9006970456454
"elim_2_3_5_6_8",22.2504357376109,16.6429881074232
"elim_2_3_5_6_9",22.9693446391452,14.8162296592701
"elim_2_3_5_6_10",23.2579061287754,16.3219966832292
"elim_2_3_5_7_8",21.0927433275156,17.4388105091064
"elim_2_3_5_7_9",21.5716181175182,16.0679782897899
"elim_2_3_5_7_10",21.1086897546708,17.1151648292905
"elim_2_3_5_8_9",21.5716181175182,15.6869218259034
"elim_2_3_5_8_10",21.1086897546708,16.3383913795014
"elim_2_3_5_9_10",21.5870223440444,14.5379262847505
"elim_2_3_6_7_8",22.366601201001,18.4650767386502
"elim_2_3_6_7_9",22.961170763944,16.9043513932376
"elim_2_3_6_7_10",23.4526812752278,18.9362949284688
"elim_2_3_6_8_9",22.961170763944,16.8427514241659
"elim_2_3_6_8_10",23.4526812752278,18.3147651814693
"elim_2_3_6_9_10",24.4056562791902,16.387530690326
"elim_2_3_7_8_9",21.6228541664863,17.6400151528497
"elim_2_3_7_8_10",21.3494180352149,18.6155654955508
"elim_2_3_7_9_10",21.7596215940264,17.1764206306717
"elim_2_3_8_9_10",21.7596215940264,16.5305495451239
"elim_2_4_5_6_7",18.0943059523364,14.1381378337864
"elim_2_4_5_6_8",18.0943059523364,14.1482927892405
"elim_2_4_5_6_9",17.9161594253914,12.6585199736124
"elim_2_4_5_6_10",19.0062223076943,14.4366193292476
"elim_2_4_5_7_8",17.4695344888485,14.2581663682293
"elim_2_4_5_7_9",17.3438936984347,12.9770003087703
"elim_2_4_5_7_10",17.0640990721466,13.9437253119908
"elim_2_4_5_8_9",17.3438936984347,12.9056121695274
"elim_2_4_5_8_10",17.0640990721466,13.4615008711658
"elim_2_4_5_9_10",16.7657661863435,12.0396357910536
"elim_2_4_6_7_8",18.3668458706571,15.5377085464193
"elim_2_4_6_7_9",18.157812680477,14.0758176861409
"elim_2_4_6_7_10",19.2172873762364,16.4404913829156
"elim_2_4_6_8_9",18.157812680477,14.3781717152526
"elim_2_4_6_8_10",19.2172873762364,16.1201915886794
"elim_2_4_6_9_10",19.2196480958143,14.7568099213951
"elim_2_4_7_8_9",17.5561589880161,14.33833218169
"elim_2_4_7_8_10",17.3960715403176,15.25486570771
"elim_2_4_7_9_10",17.0605590410229,13.8949074195278
"elim_2_4_8_9_10",17.0605590410229,13.6437540717397
"elim_2_5_6_7_8",19.7648160897706,15.5108016012616
"elim_2_5_6_7_9",19.9494926926388,14.2200088869978
"elim_2_5_6_7_10",20.6217802775686,16.7562246031704
"elim_2_5_6_8_9",19.9494926926388,14.4299271625231
"elim_2_5_6_8_10",20.6217802775686,16.3461563592317
"elim_2_5_6_9_10",21.080831708256,15.3834559692163
"elim_2_5_7_8_9",18.9020404557799,14.3458212980056
"elim_2_5_7_8_10",18.6643206492156,15.4267269768234
"elim_2_5_7_9_10",18.6733877250852,14.348968337734
"elim_2_5_8_9_10",18.6733877250852,14.0043198473171
"elim_2_6_7_8_9",20.0149947080412,15.7005624496777
"elim_2_6_7_8_10",20.7143672249586,18.1307576954863
"elim_2_6_7_9_10",21.0500760817576,17.1948714723875
"elim_2_6_8_9_10",21.0500760817576,17.103837165226
"elim_2_7_8_9_10",18.8302851379861,15.6737901979874
"elim_3_4_5_6_7",21.5264074281405,17.831895939238
"elim_3_4_5_6_8",21.5264074281405,17.0813150636062
"elim_3_4_5_6_9",22.0286895567212,15.183699629965
"elim_3_4_5_6_10",22.2560254257245,16.0500772292482
"elim_3_4_5_7_8",20.6545111457367,18.4222664956528
"elim_3_4_5_7_9",21.0040639773038,17.1734462587835
"elim_3_4_5_7_10",20.6882578269893,17.9118324817225
"elim_3_4_5_8_9",21.0040639773038,16.2508278189823
"elim_3_4_5_8_10",20.6882578269893,16.6819750535445
"elim_3_4_5_9_10",21.0328349159968,14.7509722214791
"elim_3_4_6_7_8",21.857589209112,19.4338373222689
"elim_3_4_6_7_9",22.3651326522824,18.02108283822
"elim_3_4_6_7_10",22.8373575265031,19.3836985405093
"elim_3_4_6_8_9",22.3651326522824,17.2981078225529
"elim_3_4_6_8_10",22.8373575265031,18.2157706595345
"elim_3_4_6_9_10",23.7924408593991,15.9286455874047
"elim_3_4_7_8_9",21.2464091573467,18.7564723709412
"elim_3_4_7_8_10",21.1247532264121,19.4631240486026
"elim_3_4_7_9_10",21.5245184571518,18.0909001641048
"elim_3_4_8_9_10",21.5245184571518,16.8448781919991
"elim_3_5_6_7_8",22.2688200873035,18.6396724297857
"elim_3_5_6_7_9",22.7832946615704,17.2010174284758
"elim_3_5_6_7_10",22.7888174355803,18.8843210331803
"elim_3_5_6_8_9",22.7832946615704,16.671166069716
"elim_3_5_6_8_10",22.7888174355803,17.8624034576984
"elim_3_5_6_9_10",23.3437013765239,15.7935496479856
"elim_3_5_7_8_9",21.6575841452042,17.8754082596547
"elim_3_5_7_8_10",21.3036355216521,18.7863223841983
"elim_3_5_7_9_10",21.6232059604924,17.4284631360746
"elim_3_5_8_9_10",21.6232059604924,16.371561008529
"elim_3_6_7_8_9",22.9230007408265,18.9014170784064
"elim_3_6_7_8_10",23.1219882929894,20.5817158075594
"elim_3_6_7_9_10",23.7282009687636,19.0416298744244
"elim_3_6_8_9_10",23.7282009687636,18.0888056097793
"elim_3_7_8_9_10",21.9096416089503,19.0746198237677
"elim_4_5_6_7_8",18.6887962531866,15.4774000621252
"elim_4_5_6_7_9",18.5667912973116,13.954649074896
"elim_4_5_6_7_10",19.0857424894854,16.0817217010394
"elim_4_5_6_8_9",18.5667912973116,13.8161251355208
"elim_4_5_6_8_10",19.0857424894854,15.3594138443845
"elim_4_5_6_9_10",18.9798832406611,13.5607136435086
"elim_4_5_7_8_9",18.0053452977922,14.3375290234676
"elim_4_5_7_8_10",17.7979889969641,15.2825878818415
"elim_4_5_7_9_10",17.5445124500952,13.8713961311058
"elim_4_5_8_9_10",17.5445124500952,13.1940723251185
"elim_4_6_7_8_9",18.8590603107421,15.511939028211
"elim_4_6_7_8_10",19.4291550391576,17.5789128923681
"elim_4_6_7_9_10",19.3497350380498,16.0594836075216
"elim_4_6_8_9_10",19.3497350380498,15.546189547929
"elim_4_7_8_9_10",17.9058182800483,15.3073922934935
"elim_5_6_7_8_9",19.9762074111243,15.4229962894918
"elim_5_6_7_8_10",20.2809742122297,17.6259246037653
"elim_5_6_7_9_10",20.3972981468429,16.4124668357136
"elim_5_6_8_9_10",20.3972981468429,15.8107581948495
"elim_5_7_8_9_10",18.8898254788549,15.4483970683273
"elim_6_7_8_9_10",20.5956299894809,17.9616613668377
"elim_1_2_3_4_5_6",19.7913553236357,14.2309970540455
"elim_1_2_3_4_5_7",19.2025178081449,16.0638621601424
"elim_1_2_3_4_5_8",19.2025178081449,15.4652708839943
"elim_1_2_3_4_5_9",19.669446315423,13.1940648147165
"elim_1_2_3_4_5_10",18.5328404946004,13.6182780477656
"elim_1_2_3_4_6_7",20.5812340415417,16.8069371926351
"elim_1_2_3_4_6_8",20.5812340415417,16.6169450227969
"elim_1_2_3_4_6_9",21.2446336707934,14.0016417112737
"elim_1_2_3_4_6_10",22.3027518569782,15.0519253645551
"elim_1_2_3_4_7_8",19.6935198464336,17.8195540765005
"elim_1_2_3_4_7_9",20.0989601255582,16.0334998992877
"elim_1_2_3_4_7_10",19.5654857649033,16.9193833040588
"elim_1_2_3_4_8_9",20.0989601255582,15.7151153520963
"elim_1_2_3_4_8_10",19.5654857649033,15.9560556803043
"elim_1_2_3_4_9_10",20.0650155610678,13.2905255320871
"elim_1_2_3_5_6_7",21.8281974359842,16.1814581775399
"elim_1_2_3_5_6_8",21.8281974359842,16.1030657840427
"elim_1_2_3_5_6_9",22.894392684224,13.7142555187425
"elim_1_2_3_5_6_10",22.6858754576515,15.2640793646013
"elim_1_2_3_5_7_8",20.5809169803932,17.0370060176257
"elim_1_2_3_5_7_9",21.2034896930375,15.275976954511
"elim_1_2_3_5_7_10",20.2383392628628,16.458156505044
"elim_1_2_3_5_8_9",21.2034896930375,15.0995564181186
"elim_1_2_3_5_8_10",20.2383392628628,15.6288343779276
"elim_1_2_3_5_9_10",20.709830552323,13.2271342956296
"elim_1_2_3_6_7_8",22.0798515877692,18.0948404203003
"elim_1_2_3_6_7_9",22.932552600491,16.0292443378421
"elim_1_2_3_6_7_10",23.2595192904174,18.5545021097845
"elim_1_2_3_6_8_9",22.932552600491,16.3694863943612
"elim_1_2_3_6_8_10",23.2595192904174,17.8300868963525
"elim_1_2_3_6_9_10",24.7109637210806,15.056358527398
"elim_1_2_3_7_8_9",21.3261188941048,17.2331104238145
"elim_1_2_3_7_8_10",20.7344701604179,18.2652999796273
"elim_1_2_3_7_9_10",21.1945234853394,16.3232947859429
"elim_1_2_3_8_9_10",21.1945234853394,15.8335796764773
"elim_1_2_4_5_6_7",16.5343043245956,12.8585683923658
"elim_1_2_4_5_6_8",16.5343043245956,13.1610892668792
"elim_1_2_4_5_6_9",16.0890572690818,11.3131870678154
"elim_1_2_4_5_6_10",16.9988593741927,13.1387790806885
"elim_1_2_4_5_7_8",16.1880863389447,13.2071143798411
"elim_1_2_4_5_7_9",15.9256649650874,11.5942381805768
"elim_1_2_4_5_7_10",15.1157165974819,12.4879282409818
"elim_1_2_4_5_8_9",15.9256649650874,11.8963129338654
"elim_1_2_4_5_8_10",15.1157165974819,12.1439042789228
"elim_1_2_4_5_9_10",14.3562934432107,10.3479746272199
"elim_1_2_4_6_7_8",17.0684388861215,14.543947170076
"elim_1_2_4_6_7_9",16.6434231099578,12.6182811013884
"elim_1_2_4_6_7_10",17.614951504052,15.4620110802446
"elim_1_2_4_6_8_9",16.6434231099578,13.5146915330689
"elim_1_2_4_6_8_10",17.614951504052,15.2193593198862
"elim_1_2_4_6_9_10",17.2261077379919,13.2478649147724
"elim_1_2_4_7_8_9",16.3180503876083,13.2643843976222
"elim_1_2_4_7_8_10",15.7688138788034,14.042018373857
"elim_1_2_4_7_9_10",15.0571770067364,12.1388556376749
"elim_1_2_4_8_9_10",15.0571770067364,12.3560601327564
"elim_1_2_5_6_7_8",18.893468543321,14.6247729027899
"elim_1_2_5_6_7_9",19.0962655871571,12.9742505486363
"elim_1_2_5_6_7_10",19.5718867632989,16.0658583755231
"elim_1_2_5_6_8_9",19.0962655871571,13.625682626014
"elim_1_2_5_6_8_10",19.5718867632989,15.6141064273405
"elim_1_2_5_6_9_10",20.027490055485,14.3133654757818
"elim_1_2_5_7_8_9",18.0338202027396,13.3850831354855
"elim_1_2_5_7_8_10",17.4201591594669,14.3996494291636
"elim_1_2_5_7_9_10",17.2658241610631,12.9497150985939
"elim_1_2_5_8_9_10",17.2658241610631,12.8817331398564
"elim_1_2_6_7_8_9",19.2491706958941,14.8155434816215
"elim_1_2_6_7_8_10",19.834258925566,17.6637394892114
"elim_1_2_6_7_9_10",20.1465695550288,16.2991320780915
"elim_1_2_6_8_9_10",20.1465695550288,16.534905281784
"elim_1_2_7_8_9_10",17.6079886474566,14.5648763593593
"elim_1_3_4_5_6_7",21.075999416351,17.5594646641776
"elim_1_3_4_5_6_8",21.075999416351,16.6348977903662
"elim_1_3_4_5_6_9",21.756292231689,14.1428615040416
"elim_1_3_4_5_6_10",21.92393246587,14.8804077351049
"elim_1_3_4_5_7_8",20.1448275953323,18.3670150056574
"elim_1_3_4_5_7_9",20.5416359043473,16.8818331427488
"elim_1_3_4_5_7_10",19.9966996116351,17.7156427090871
"elim_1_3_4_5_8_9",20.5416359043473,15.7368758091072
"elim_1_3_4_5_8_10",19.9966996116351,16.0843012470084
"elim_1_3_4_5_9_10",20.2754593748931,13.5514816593534
"elim_1_3_4_6_7_8",21.6958110433953,19.4933007985971
"elim_1_3_4_6_7_9",22.51823140816,17.8178310545968
"elim_1_3_4_6_7_10",23.2556369466997,19.502741279586
"elim_1_3_4_6_8_9",22.51823140816,16.9029077660382
"elim_1_3_4_6_8_10",23.2556369466997,17.7374588218342
"elim_1_3_4_6_9_10",26.0767515873715,14.5734250538493
"elim_1_3_4_7_8_9",20.9996390115333,18.7865266137986
"elim_1_3_4_7_8_10",20.8218329860999,19.5532745436734
"elim_1_3_4_7_9_10",21.4340251358039,17.9164897596435
"elim_1_3_4_8_9_10",21.4340251358039,16.2618983821245
"elim_1_3_5_6_7_8",21.9933770969045,18.4595205841559
"elim_1_3_5_6_7_9",22.6601534825565,16.6977611674989
"elim_1_3_5_6_7_10",22.3734256715021,18.8279143085447
"elim_1_3_5_6_8_9",22.6601534825565,16.1464386573826
"elim_1_3_5_6_8_10",22.3734256715021,17.3492762451157
"elim_1_3_5_6_9_10",22.8909682727495,14.5233086588562
"elim_1_3_5_7_8_9",21.3507017379797,17.6417514112927
"elim_1_3_5_7_8_10",20.7308336635688,18.666687586625
"elim_1_3_5_7_9_10",21.0012660101134,16.9988235756533
"elim_1_3_5_8_9_10",21.0012660101134,15.677347523564
"elim_1_3_6_7_8_9",22.9296312599916,18.7653113916596
"elim_1_3_6_7_8_10",23.0378473678543,20.8547057194893
"elim_1_3_6_7_9_10",23.8863749272991,18.9446182016588
"elim_1_3_6_8_9_10",23.8863749272991,17.5364244203792
"elim_1_3_7_8_9_10",21.573035237159,18.9739602654909
"elim_1_4_5_6_7_8",17.5718096229222,14.5672895008622
"elim_1_4_5_6_7_9",17.2353632707494,12.5572760252936
"elim_1_4_5_6_7_10",17.6292923623337,15.3401661955606
"elim_1_4_5_6_8_9",17.2353632707494,12.6712945627116
"elim_1_4_5_6_8_10",17.6292923623337,14.3404675051482
"elim_1_4_5_6_9_10",17.0270789487445,11.7822959632305
"elim_1_4_5_7_8_9",16.8984422655204,13.2653756323083
"elim_1_4_5_7_8_10",16.4173602159403,14.2488502809056
"elim_1_4_5_7_9_10",15.8094220280572,12.3310024992611
"elim_1_4_5_8_9_10",15.8094220280572,11.7299867033071
"elim_1_4_6_7_8_9",17.7931867797072,14.476931578151
"elim_1_4_6_7_8_10",18.3219813146514,17.0615872509457
"elim_1_4_6_7_9_10",17.9818287810272,14.9261570884415
"elim_1_4_6_8_9_10",17.9818287810272,14.3574381230005
"elim_1_4_7_8_9_10",16.5136213152533,14.0630405137226
"elim_1_5_6_7_8_9",19.1899349000192,14.4720567851376
"elim_1_5_6_7_8_10",19.3289503955033,17.2166721163768
"elim_1_5_6_7_9_10",19.2410417142632,15.5896715668599
"elim_1_5_6_8_9_10",19.2410417142632,14.8134320068406
"elim_1_5_7_8_9_10",17.7293552155229,14.3884117315615
"elim_1_6_7_8_9_10",19.6910204862745,17.4221485213295
"elim_2_3_4_5_6_7",20.9217958512419,16.8246030631387
"elim_2_3_4_5_6_8",20.9217958512419,16.4609120138078
"elim_2_3_4_5_6_9",21.429830013467,14.0625852680725
"elim_2_3_4_5_6_10",22.1093546757966,15.314411808614
"elim_2_3_4_5_7_8",20.0835207386774,17.6608896451236
"elim_2_3_4_5_7_9",20.4897922993223,16.0431431142288
"elim_2_3_4_5_7_10",19.9832247692951,16.9265783616783
"elim_2_3_4_5_8_9",20.4897922993223,15.4567207373186
"elim_2_3_4_5_8_10",19.9832247692951,15.9027970815997
"elim_2_3_4_5_9_10",20.3895912513959,13.4726726444872
"elim_2_3_4_6_7_8",21.2449221784977,18.7638031944399
"elim_2_3_4_6_7_9",21.6770361373307,16.8476821620619
"elim_2_3_4_6_7_10",22.5722322972209,18.7073267252094
"elim_2_3_4_6_8_9",21.6770361373307,16.743109143546
"elim_2_3_4_6_8_10",22.5722322972209,17.9780743147723
"elim_2_3_4_6_9_10",23.6352195625204,15.1170454922208
"elim_2_3_4_7_8_9",20.6630714766956,17.9952674400693
"elim_2_3_4_7_8_10",20.4174354890255,18.787806494182
"elim_2_3_4_7_9_10",20.7765258552856,16.9830955150917
"elim_2_3_4_8_9_10",20.7765258552856,16.1152742830358
"elim_2_3_5_6_7_8",22.2504357376109,17.9725115998284
"elim_2_3_5_6_7_9",22.9693446391452,16.1027316223046
"elim_2_3_5_6_7_10",23.2579061287754,18.4042112505076
"elim_2_3_5_6_8_9",22.9693446391452,16.082691700083
"elim_2_3_5_6_8_10",23.2579061287754,17.7128812884918
"elim_2_3_5_6_9_10",24.3383725946402,15.3703926278413
"elim_2_3_5_7_8_9",21.5716181175182,17.09060047445
"elim_2_3_5_7_8_10",21.1086897546708,18.1567314129706
"elim_2_3_5_7_9_10",21.5870223440444,16.4827132882816
"elim_2_3_5_8_9_10",21.5870223440444,15.7236075171635
"elim_2_3_6_7_8_9",22.961170763944,18.2248668123983
"elim_2_3_6_7_8_10",23.4526812752278,20.4506949591471
"elim_2_3_6_7_9_10",24.4056562791902,18.5987402210845
"elim_2_3_6_8_9_10",24.4056562791902,18.27253010245
"elim_2_3_7_8_9_10",21.7596215940264,18.4958373298773
"elim_2_4_5_6_7_8",18.0943059523364,14.8884645193585
"elim_2_4_5_6_7_9",17.9161594253914,13.2956099626683
"elim_2_4_5_6_7_10",19.0062223076943,15.922432021956
"elim_2_4_5_6_8_9",17.9161594253914,13.6254783809765
"elim_2_4_5_6_8_10",19.0062223076943,15.5125631697271
"elim_2_4_5_6_9_10",19.1537664927257,14.1812000909018
"elim_2_4_5_7_8_9",17.3438936984347,13.6673014184919
"elim_2_4_5_7_8_10",17.0640990721466,14.5934889392824
"elim_2_4_5_7_9_10",16.7657661863435,13.2493300086685
"elim_2_4_5_8_9_10",16.7657661863435,12.8536645321665
"elim_2_4_6_7_8_9",18.157812680477,15.0878046974735
"elim_2_4_6_7_8_10",19.2172873762364,17.6270326692371
"elim_2_4_6_7_9_10",19.2196480958143,16.3160960574004
"elim_2_4_6_8_9_10",19.2196480958143,16.4170302618547
"elim_2_4_7_8_9_10",17.0605590410229,14.8151639547865
"elim_2_5_6_7_8_9",19.9494926926388,15.0865970660888
"elim_2_5_6_7_8_10",20.6217802775686,17.7982853498644
"elim_2_5_6_7_9_10",21.080831708256,17.0055409096442
"elim_2_5_6_8_9_10",21.080831708256,16.8081327064101
"elim_2_5_7_8_9_10",18.6733877250852,15.1721748368043
"elim_2_6_7_8_9_10",21.0500760817576,18.697826805836
"elim_3_4_5_6_7_8",21.5264074281405,19.0565149201911
"elim_3_4_5_6_7_9",22.0286895567212,17.3681115126295
"elim_3_4_5_6_7_10",22.2560254257245,18.8213165752553
"elim_3_4_5_6_8_9",22.0286895567212,16.5496538373984
"elim_3_4_5_6_8_10",22.2560254257245,17.4936401088434
"elim_3_4_5_6_9_10",22.9704057088781,14.5942656581546
"elim_3_4_5_7_8_9",21.0040639773038,18.3390550470718
"elim_3_4_5_7_8_10",20.6882578269893,19.0873206018614
"elim_3_4_5_7_9_10",21.0328349159968,17.4593649543367
"elim_3_4_5_8_9_10",21.0328349159968,15.9977431397295
"elim_3_4_6_7_8_9",22.3651326522824,19.5098201926919
"elim_3_4_6_7_8_10",22.8373575265031,21.0223066107165
"elim_3_4_6_7_9_10",23.7924408593991,19.0099885217504
"elim_3_4_6_8_9_10",23.7924408593991,17.7359847986156
"elim_3_4_7_8_9_10",21.5245184571518,19.5428155786249
"elim_3_5_6_7_8_9",22.7832946615704,18.3976088666179
"elim_3_5_6_7_8_10",22.7888174355803,20.2417865781648
"elim_3_5_6_7_9_10",23.3437013765239,18.3952717262213
"elim_3_5_6_8_9_10",23.3437013765239,17.2986779929827
"elim_3_5_7_8_9_10",21.6232059604924,18.6135745127592
"elim_3_6_7_8_9_10",23.7282009687636,20.7293325089233
"elim_4_5_6_7_8_9",18.5667912973116,14.7992841308033
"elim_4_5_6_7_8_10",19.0857424894854,17.0814424524438
"elim_4_5_6_7_9_10",18.9798832406611,15.4392407758712
"elim_4_5_6_8_9_10",18.9798832406611,14.7485666475519
"elim_4_5_7_8_9_10",17.5445124500952,14.6396488470495
"elim_4_6_7_8_9_10",19.3497350380498,17.4112465676916
"elim_5_6_7_8_9_10",20.3972981468429,17.5883600137214
"elim_1_2_3_4_5_6_7",19.7913553236357,15.9342829540982
"elim_1_2_3_4_5_6_8",19.7913553236357,15.819719608875
"elim_1_2_3_4_5_6_9",20.3047660391823,12.3186310227343
"elim_1_2_3_4_5_6_10",20.5688908079599,13.4765079792957
"elim_1_2_3_4_5_7_8",19.2025178081449,17.2925251212565
"elim_1_2_3_4_5_7_9",19.669446315423,15.0625132581435
"elim_1_2_3_4_5_7_10",18.5328404946004,16.1078767322821
"elim_1_2_3_4_5_8_9",19.669446315423,14.7325647566132
"elim_1_2_3_4_5_8_10",18.5328404946004,14.9924066561939
"elim_1_2_3_4_5_9_10",18.6364209431843,11.4530398787606
"elim_1_2_3_4_6_7_8",20.5812340415417,18.4470407142299
"elim_1_2_3_4_6_7_9",21.2446336707934,15.6628864492349
"elim_1_2_3_4_6_7_10",22.3027518569782,18.0604859705881
"elim_1_2_3_4_6_8_9",21.2446336707934,16.2454300776898
"elim_1_2_3_4_6_8_10",22.3027518569782,17.2565804384918
"elim_1_2_3_4_6_9_10",27.2941407530189,12.4575154659838
"elim_1_2_3_4_7_8_9",20.0989601255582,17.6559671874331
"elim_1_2_3_4_7_8_10",19.5654857649033,18.4679168186634
"elim_1_2_3_4_7_9_10",20.0650155610678,15.8106030883157
"elim_1_2_3_4_8_9_10",20.0650155610678,15.2659763970021
"elim_1_2_3_5_6_7_8",21.8281974359842,17.4757222771251
"elim_1_2_3_5_6_7_9",22.894392684224,14.8647391289382
"elim_1_2_3_5_6_7_10",22.6858754576515,17.8644395670838
"elim_1_2_3_5_6_8_9",22.894392684224,15.4193175161624
"elim_1_2_3_5_6_8_10",22.6858754576515,17.0337438816431
"elim_1_2_3_5_6_9_10",24.0430636246625,13.3756339984869
"elim_1_2_3_5_7_8_9",21.2034896930375,16.528199747348
"elim_1_2_3_5_7_8_10",20.2383392628628,17.6901737629067
"elim_1_2_3_5_7_9_10",20.709830552323,15.305660063333
"elim_1_2_3_5_8_9_10",20.709830552323,14.7594371333457
"elim_1_2_3_6_7_8_9",22.932552600491,17.712046593362
"elim_1_2_3_6_7_8_10",23.2595192904174,20.4830282620823
"elim_1_2_3_6_7_9_10",24.7109637210806,17.6023721203088
"elim_1_2_3_6_8_9_10",24.7109637210806,17.6984375437752
"elim_1_2_3_7_8_9_10",21.1945234853394,17.9689001529211
"elim_1_2_4_5_6_7_8",16.5343043245956,13.6853233104257
"elim_1_2_4_5_6_7_9",16.0890572690818,11.5148383114496
"elim_1_2_4_5_6_7_10",16.9988593741927,14.8052212168174
"elim_1_2_4_5_6_8_9",16.0890572690818,12.5854817592162
"elim_1_2_4_5_6_8_10",16.9988593741927,14.4087899539198
"elim_1_2_4_5_6_9_10",16.6295177724891,12.3472999730324
"elim_1_2_4_5_7_8_9",15.9256649650874,12.3908050925579
"elim_1_2_4_5_7_8_10",15.1157165974819,13.125711545353
"elim_1_2_4_5_7_9_10",14.3562934432107,11.1850002365995
"elim_1_2_4_5_8_9_10",14.3562934432107,11.3201581313805
"elim_1_2_4_6_7_8_9",16.6434231099578,13.8809600644408
"elim_1_2_4_6_7_8_10",17.614951504052,16.8723838528352
"elim_1_2_4_6_7_9_10",17.2261077379919,14.6305936350236
"elim_1_2_4_6_8_9_10",17.2261077379919,15.5675572785002
"elim_1_2_4_7_8_9_10",15.0571770067364,13.1819219383261
"elim_1_2_5_6_7_8_9",19.0962655871571,14.0136960454111
"elim_1_2_5_6_7_8_10",19.5718867632989,17.2714310937793
"elim_1_2_5_6_7_9_10",20.027490055485,16.0759003670479
"elim_1_2_5_6_8_9_10",20.027490055485,16.1901971548689
"elim_1_2_5_7_8_9_10",17.2658241610631,13.8644302595461
"elim_1_2_6_7_8_9_10",20.1465695550288,18.2242005848919
"elim_1_3_4_5_6_7_8",21.075999416351,19.0940638688884
"elim_1_3_4_5_6_7_9",21.756292231689,17.0428436961379
"elim_1_3_4_5_6_7_10",21.92393246587,18.8978913688367
"elim_1_3_4_5_6_8_9",21.756292231689,15.9474077613553
"elim_1_3_4_5_6_8_10",21.92393246587,16.7447245594463
"elim_1_3_4_5_6_9_10",23.0884124501156,12.5208709233477
"elim_1_3_4_5_7_8_9",20.5416359043473,18.3337573015074
"elim_1_3_4_5_7_8_10",19.9966996116351,19.1714541789039
"elim_1_3_4_5_7_9_10",20.2754593748931,17.1855024231553
"elim_1_3_4_5_8_9_10",20.2754593748931,15.1501775880277
"elim_1_3_4_6_7_8_9",22.51823140816,19.7512885119689
"elim_1_3_4_6_7_8_10",23.2556369466997,21.6967260659976
"elim_1_3_4_6_7_9_10",26.0767515873715,19.2216910084925
"elim_1_3_4_6_8_9_10",26.0767515873715,16.9839922747709
"elim_1_3_4_7_8_9_10",21.4340251358039,19.782107351821
"elim_1_3_5_6_7_8_9",22.6601534825565,18.162130027078
"elim_1_3_5_6_7_8_10",22.3734256715021,20.5264005299591
"elim_1_3_5_6_7_9_10",22.8909682727495,18.1755310457933
"elim_1_3_5_6_8_9_10",22.8909682727495,16.435401500782
"elim_1_3_5_7_8_9_10",21.0012660101134,18.4313316702886
"elim_1_3_6_7_8_9_10",23.8863749272991,21.1188489537259
"elim_1_4_5_6_7_8_9",17.2353632707494,13.4997222154921
"elim_1_4_5_6_7_8_10",17.6292923623337,16.4777831129222
"elim_1_4_5_6_7_9_10",17.0270789487445,14.120832848401
"elim_1_4_5_6_8_9_10",17.0270789487445,13.170642744901
"elim_1_4_5_7_8_9_10",15.8094220280572,13.115049561887
"elim_1_4_6_7_8_9_10",17.9818287810272,16.5514256385544
"elim_1_5_6_7_8_9_10",19.2410417142632,16.9616857293669
"elim_2_3_4_5_6_7_8",20.9217958512419,18.233535370312
"elim_2_3_4_5_6_7_9",21.429830013467,15.8326068596072
"elim_2_3_4_5_6_7_10",22.1093546757966,17.9234800078483
"elim_2_3_4_5_6_8_9",21.429830013467,15.7836243367151
"elim_2_3_4_5_6_8_10",22.1093546757966,17.135714352622
"elim_2_3_4_5_6_9_10",23.2114946955676,13.3301977132342
"elim_2_3_4_5_7_8_9",20.4897922993223,17.4041607200922
"elim_2_3_4_5_7_8_10",19.9832247692951,18.2608648012875
"elim_2_3_4_5_7_9_10",20.3895912513959,16.0594753466406
"elim_2_3_4_5_8_9_10",20.3895912513959,15.001522164881
"elim_2_3_4_6_7_8_9",21.6770361373307,18.6900436076424
"elim_2_3_4_6_7_8_10",22.5722322972209,20.7553670784895
"elim_2_3_4_6_7_9_10",23.6352195625204,17.9019011466496
"elim_2_3_4_6_8_9_10",23.6352195625204,17.7979192205757
"elim_2_3_4_7_8_9_10",20.7765258552856,18.7810342302152
"elim_2_3_5_6_7_8_9",22.9693446391452,17.5117749381081
"elim_2_3_5_6_7_8_10",23.2579061287754,20.0549141809907
"elim_2_3_5_6_7_9_10",24.3383725946402,17.8224093601027
